Transaction_SK,Policy_Id,Customer_ID,Premium_Amt,Total_Policy_Amt,Premium_Amt_Paid_TillDate,Next_Premium_Dt,Actual_Premium_Paid_Dt,Region,Is_Late,Late_Fee,Customer_SK,Policy_SK,Address_SK
590,10959,476,12500,800000,3653.89,2009-02-21,2008-12-22 00:00:00,SOUTH,False,0.0,,,
591,10960,477,5000,300000,2899.82,2021-07-21,2020-04-23 00:00:00,EAST,False,0.0,,,
592,10960,477,5000,300000,2899.82,2021-07-21,2020-05-23 00:00:00,EAST,False,0.0,,,
593,10960,477,5000,300000,2899.82,2021-07-21,2020-06-22 00:00:00,EAST,False,0.0,,,
594,10960,477,5000,300000,2899.82,2021-07-21,2020-07-22 00:00:00,EAST,False,0.0,,,
595,10960,477,5000,300000,2899.82,2021-07-21,2020-08-21 00:00:00,EAST,False,0.0,,,
596,10961,478,15000,400000,5821.85,2014-07-10,2013-11-07 00:00:00,NORTH,False,0.0,,,
597,10961,478,15000,400000,5821.85,2014-07-10,2013-12-07 00:00:00,NORTH,False,0.0,,,
598,10962,478,5000,200000,2989.54,2020-03-29,2019-08-25 00:00:00,NORTH,False,0.0,,,
599,10963,479,12500,200000,2577.62,2009-10-16,2009-01-04 00:00:00,SOUTH,False,0.0,,,
600,10963,479,12500,200000,2577.62,2009-10-16,2009-02-03 00:00:00,SOUTH,False,0.0,,,
601,10964,479,20000,1000000,7049.79,2013-12-27,2013-01-17 00:00:00,SOUTH,False,0.0,,,
602,10964,479,20000,1000000,7049.79,2013-12-27,2013-02-16 00:00:00,SOUTH,False,0.0,,,
603,10964,479,20000,1000000,7049.79,2013-12-27,2013-03-18 00:00:00,SOUTH,False,0.0,,,
604,10964,479,20000,1000000,7049.79,2013-12-27,2013-04-17 00:00:00,SOUTH,False,0.0,,,
605,10965,480,15000,600000,13009.58,2007-05-22,2006-10-14 00:00:00,NORTH,False,0.0,,,
606,10965,480,15000,600000,13009.58,2007-05-22,2006-11-13 00:00:00,NORTH,False,0.0,,,
607,10965,480,15000,600000,13009.58,2007-05-22,2006-12-13 00:00:00,NORTH,False,0.0,,,
608,10966,481,10000,1000000,2890.56,2011-08-24,2010-10-15 00:00:00,EAST,False,0.0,,,
609,10966,481,10000,1000000,2890.56,2011-08-24,2010-11-14 00:00:00,EAST,False,0.0,,,
610,10966,481,10000,1000000,2890.56,2011-08-24,2010-12-14 00:00:00,EAST,False,0.0,,,
611,10967,481,20000,200000,5602.25,2008-10-14,2008-04-18 00:00:00,EAST,False,0.0,,,
612,10967,481,20000,200000,5602.25,2008-10-14,2008-05-18 00:00:00,EAST,False,0.0,,,
613,10967,481,20000,200000,5602.25,2008-10-14,2008-06-17 00:00:00,EAST,False,0.0,,,
614,10968,482,25000,500000,10553.35,2021-04-29,2020-05-08 00:00:00,WEST,False,0.0,,,
615,10968,482,25000,500000,10553.35,2021-04-29,2020-06-07 00:00:00,WEST,False,0.0,,,
616,10968,482,25000,500000,10553.35,2021-04-29,2020-07-07 00:00:00,WEST,False,0.0,,,
617,10968,482,25000,500000,10553.35,2021-04-29,2020-08-06 00:00:00,WEST,False,0.0,,,
618,10969,483,10000,400000,6748.71,2006-07-21,2006-05-14 00:00:00,WEST,False,0.0,,,
619,10970,483,5000,600000,2224.05,2017-08-13,2017-02-14 00:00:00,WEST,False,0.0,,,
620,10971,483,5000,600000,1829.43,2016-08-22,2016-05-15 00:00:00,WEST,False,0.0,,,
621,10971,483,5000,600000,1829.43,2016-08-22,2016-06-14 00:00:00,WEST,False,0.0,,,
622,10971,483,5000,600000,1829.43,2016-08-22,2016-07-14 00:00:00,WEST,False,0.0,,,
623,10972,484,12500,200000,6231.66,2014-05-24,2013-05-01 00:00:00,WEST,False,0.0,,,
624,10973,484,10000,600000,4522.01,2009-06-24,2008-03-18 00:00:00,WEST,False,0.0,,,
625,10973,484,10000,600000,4522.01,2009-06-24,2008-04-17 00:00:00,WEST,False,0.0,,,
626,10973,484,10000,600000,4522.01,2009-06-24,2008-05-17 00:00:00,WEST,False,0.0,,,
627,10974,485,15000,200000,6867.17,2015-12-12,2015-07-23 00:00:00,SOUTH,False,0.0,,,
628,10974,485,15000,200000,6867.17,2015-12-12,2015-08-22 00:00:00,SOUTH,False,0.0,,,
629,10975,485,5000,200000,1740.18,2009-05-20,2008-05-14 00:00:00,SOUTH,False,0.0,,,
630,10975,485,5000,200000,1740.18,2009-05-20,2008-06-13 00:00:00,SOUTH,False,0.0,,,
631,10975,485,5000,200000,1740.18,2009-05-20,2008-07-13 00:00:00,SOUTH,False,0.0,,,
632,10975,485,5000,200000,1740.18,2009-05-20,2008-08-12 00:00:00,SOUTH,False,0.0,,,
633,10975,485,5000,200000,1740.18,2009-05-20,2008-09-11 00:00:00,SOUTH,False,0.0,,,
634,10976,486,20000,400000,9303.76,2016-11-12,2016-05-26 00:00:00,WEST,False,0.0,,,
635,10976,486,20000,400000,9303.76,2016-11-12,2016-06-25 00:00:00,WEST,False,0.0,,,
636,10976,486,20000,400000,9303.76,2016-11-12,2016-07-25 00:00:00,WEST,False,0.0,,,
637,10976,486,20000,400000,9303.76,2016-11-12,2016-08-24 00:00:00,WEST,False,0.0,,,
638,10976,486,20000,400000,9303.76,2016-11-12,2016-09-23 00:00:00,WEST,False,0.0,,,
639,10977,486,20000,300000,14676.57,2006-06-07,2005-09-25 00:00:00,WEST,False,0.0,,,
640,10977,486,20000,300000,14676.57,2006-06-07,2005-10-25 00:00:00,WEST,False,0.0,,,
641,10977,486,20000,300000,14676.57,2006-06-07,2005-11-24 00:00:00,WEST,False,0.0,,,
642,10977,486,20000,300000,14676.57,2006-06-07,2005-12-24 00:00:00,WEST,False,0.0,,,
643,10978,487,15000,600000,9618.41,2007-09-15,2006-09-26 00:00:00,WEST,False,0.0,,,
644,10979,487,5000,1000000,2847.15,2018-06-26,2017-02-02 00:00:00,WEST,False,0.0,,,
645,10979,487,5000,1000000,2847.15,2018-06-26,2017-03-04 00:00:00,WEST,False,0.0,,,
646,10979,487,5000,1000000,2847.15,2018-06-26,2017-04-03 00:00:00,WEST,False,0.0,,,
647,10980,487,20000,600000,10174.24,2019-07-06,2018-08-14 00:00:00,WEST,False,0.0,,,
648,10981,488,7500,400000,5694.78,2018-05-29,2017-11-26 00:00:00,NORTH,False,0.0,,,
649,10981,488,7500,400000,5694.78,2018-05-29,2017-12-26 00:00:00,NORTH,False,0.0,,,
650,10981,488,7500,400000,5694.78,2018-05-29,2018-01-25 00:00:00,NORTH,False,0.0,,,
651,10982,488,10000,800000,6851.51,2010-07-04,2010-03-07 00:00:00,NORTH,False,0.0,,,
652,10982,488,10000,800000,6851.51,2010-07-04,2010-04-06 00:00:00,NORTH,False,0.0,,,
653,10983,489,10000,600000,2535.11,2013-12-27,2013-02-12 00:00:00,SOUTH,False,0.0,,,
654,10983,489,10000,600000,2535.11,2013-12-27,2013-03-14 00:00:00,SOUTH,False,0.0,,,
655,10983,489,10000,600000,2535.11,2013-12-27,2013-04-13 00:00:00,SOUTH,False,0.0,,,
656,10983,489,10000,600000,2535.11,2013-12-27,2013-05-13 00:00:00,SOUTH,False,0.0,,,
657,10984,489,15000,300000,11256.19,2020-06-12,2019-08-28 00:00:00,SOUTH,False,0.0,,,
658,10984,489,15000,300000,11256.19,2020-06-12,2019-09-27 00:00:00,SOUTH,False,0.0,,,
659,10984,489,15000,300000,11256.19,2020-06-12,2019-10-27 00:00:00,SOUTH,False,0.0,,,
660,10984,489,15000,300000,11256.19,2020-06-12,2019-11-26 00:00:00,SOUTH,False,0.0,,,
661,10985,490,7500,1000000,3639.99,2009-04-01,2007-10-24 00:00:00,EAST,False,0.0,,,
662,10985,490,7500,1000000,3639.99,2009-04-01,2007-11-23 00:00:00,EAST,False,0.0,,,
663,10985,490,7500,1000000,3639.99,2009-04-01,2007-12-23 00:00:00,EAST,False,0.0,,,
664,10985,490,7500,1000000,3639.99,2009-04-01,2008-01-22 00:00:00,EAST,False,0.0,,,
665,10986,491,25000,400000,10492.28,2019-03-23,2018-08-01 00:00:00,NORTH,False,0.0,,,
666,10986,491,25000,400000,10492.28,2019-03-23,2018-08-31 00:00:00,NORTH,False,0.0,,,
667,10986,491,25000,400000,10492.28,2019-03-23,2018-09-30 00:00:00,NORTH,False,0.0,,,
668,10986,491,25000,400000,10492.28,2019-03-23,2018-10-30 00:00:00,NORTH,False,0.0,,,
669,10987,491,15000,300000,8189.1,2015-02-18,2014-03-01 00:00:00,NORTH,False,0.0,,,
670,10988,491,5000,300000,2465.19,2009-05-14,2009-01-13 00:00:00,NORTH,False,0.0,,,
671,10988,491,5000,300000,2465.19,2009-05-14,2009-02-12 00:00:00,NORTH,False,0.0,,,
672,10988,491,5000,300000,2465.19,2009-05-14,2009-03-14 00:00:00,NORTH,False,0.0,,,
673,10988,491,5000,300000,2465.19,2009-05-14,2009-04-13 00:00:00,NORTH,False,0.0,,,
674,10988,491,5000,300000,2465.19,2009-05-14,2009-05-13 00:00:00,NORTH,False,0.0,,,
675,10989,492,25000,200000,12549.85,2008-08-06,2007-04-08 00:00:00,SOUTH,False,0.0,,,
676,10990,492,15000,1000000,12645.54,2007-07-19,2006-08-22 00:00:00,SOUTH,False,0.0,,,
677,10991,492,12500,800000,4612.56,2013-11-22,2012-12-12 00:00:00,SOUTH,False,0.0,,,
678,10991,492,12500,800000,4612.56,2013-11-22,2013-01-11 00:00:00,SOUTH,False,0.0,,,
679,10992,493,15000,600000,4131.6,2013-08-01,2012-07-22 00:00:00,EAST,False,0.0,,,
680,10992,493,15000,600000,4131.6,2013-08-01,2012-08-21 00:00:00,EAST,False,0.0,,,
681,10992,493,15000,600000,4131.6,2013-08-01,2012-09-20 00:00:00,EAST,False,0.0,,,
682,10992,493,15000,600000,4131.6,2013-08-01,2012-10-20 00:00:00,EAST,False,0.0,,,
683,10993,493,10000,500000,4862.12,2008-02-05,2006-08-28 00:00:00,EAST,False,0.0,,,
684,10994,494,20000,300000,6568.31,2012-09-05,2011-06-28 00:00:00,WEST,False,0.0,,,
685,10995,494,7500,200000,4613.5,2017-06-02,2016-06-04 00:00:00,WEST,False,0.0,,,
686,10995,494,7500,200000,4613.5,2017-06-02,2016-07-04 00:00:00,WEST,False,0.0,,,
687,10996,495,12500,300000,8822.17,2014-05-21,2013-07-05 00:00:00,SOUTH,False,0.0,,,
688,10997,495,10000,500000,2338.02,2007-10-25,2007-03-05 00:00:00,SOUTH,False,0.0,,,
689,10997,495,10000,500000,2338.02,2007-10-25,2007-04-04 00:00:00,SOUTH,False,0.0,,,
690,10997,495,10000,500000,2338.02,2007-10-25,2007-05-04 00:00:00,SOUTH,False,0.0,,,
691,10997,495,10000,500000,2338.02,2007-10-25,2007-06-03 00:00:00,SOUTH,False,0.0,,,
692,10997,495,10000,500000,2338.02,2007-10-25,2007-07-03 00:00:00,SOUTH,False,0.0,,,
693,10998,495,15000,1000000,5995.2,2017-07-17,2016-10-12 00:00:00,SOUTH,False,0.0,,,
694,10998,495,15000,1000000,5995.2,2017-07-17,2016-11-11 00:00:00,SOUTH,False,0.0,,,
695,10999,496,5000,1000000,4088.34,2010-03-13,2009-01-01 00:00:00,EAST,False,0.0,,,
696,10999,496,5000,1000000,4088.34,2010-03-13,2009-01-31 00:00:00,EAST,False,0.0,,,
697,10999,496,5000,1000000,4088.34,2010-03-13,2009-03-02 00:00:00,EAST,False,0.0,,,
698,11000,496,10000,600000,6308.34,2016-01-20,2014-08-28 00:00:00,EAST,False,0.0,,,
699,11000,496,10000,600000,6308.34,2016-01-20,2014-09-27 00:00:00,EAST,False,0.0,,,
700,11000,496,10000,600000,6308.34,2016-01-20,2014-10-27 00:00:00,EAST,False,0.0,,,
701,11000,496,10000,600000,6308.34,2016-01-20,2014-11-26 00:00:00,EAST,False,0.0,,,
702,11001,497,5000,400000,2703.23,2011-12-09,2011-05-23 00:00:00,NORTH,False,0.0,,1.0,
703,11001,497,5000,400000,2703.23,2011-12-09,2011-06-22 00:00:00,NORTH,False,0.0,,1.0,
704,11001,497,5000,400000,2703.23,2011-12-09,2011-07-22 00:00:00,NORTH,False,0.0,,1.0,
705,11001,497,5000,400000,2703.23,2011-12-09,2011-08-21 00:00:00,NORTH,False,0.0,,1.0,
706,11002,498,15000,1000000,12707.42,2011-10-14,2011-06-22 00:00:00,WEST,False,0.0,,2.0,
707,11002,498,15000,1000000,12707.42,2011-10-14,2011-07-22 00:00:00,WEST,False,0.0,,2.0,
708,11002,498,15000,1000000,12707.42,2011-10-14,2011-08-21 00:00:00,WEST,False,0.0,,2.0,
709,11002,498,15000,1000000,12707.42,2011-10-14,2011-09-20 00:00:00,WEST,False,0.0,,2.0,
710,11002,498,15000,1000000,12707.42,2011-10-14,2011-10-20 00:00:00,WEST,True,300.0,,2.0,
711,11003,499,7500,600000,4170.67,2009-07-03,2008-03-01 00:00:00,WEST,False,0.0,,3.0,
712,11004,499,5000,600000,3796.47,2006-07-14,2005-08-13 00:00:00,WEST,False,0.0,,4.0,
713,11005,499,10000,300000,8592.64,2016-07-06,2015-12-15 00:00:00,WEST,False,0.0,,5.0,
714,11005,499,10000,300000,8592.64,2016-07-06,2016-01-14 00:00:00,WEST,False,0.0,,5.0,
715,11005,499,10000,300000,8592.64,2016-07-06,2016-02-13 00:00:00,WEST,False,0.0,,5.0,
716,11005,499,10000,300000,8592.64,2016-07-06,2016-03-14 00:00:00,WEST,False,0.0,,5.0,
717,11006,500,7500,1000000,3048.44,2015-10-12,2014-12-24 00:00:00,EAST,False,0.0,,6.0,
718,11006,500,7500,1000000,3048.44,2015-10-12,2015-01-23 00:00:00,EAST,False,0.0,,6.0,
719,11007,500,12500,500000,4801.74,2021-09-12,2020-11-04 00:00:00,EAST,False,0.0,,7.0,
720,11007,500,12500,500000,4801.74,2021-09-12,2020-12-04 00:00:00,EAST,False,0.0,,7.0,
721,11007,500,12500,500000,4801.74,2021-09-12,2021-01-03 00:00:00,EAST,False,0.0,,7.0,
722,11007,500,12500,500000,4801.74,2021-09-12,2021-02-02 00:00:00,EAST,False,0.0,,7.0,
723,11008,500,20000,200000,15250.98,2011-11-28,2011-04-01 00:00:00,EAST,False,0.0,,8.0,
724,11009,501,7500,600000,2949.57,2007-04-21,2006-09-02 00:00:00,SOUTH,False,0.0,,9.0,
725,11009,501,7500,600000,2949.57,2007-04-21,2006-10-02 00:00:00,SOUTH,False,0.0,,9.0,
726,11009,501,7500,600000,2949.57,2007-04-21,2006-11-01 00:00:00,SOUTH,False,0.0,,9.0,
727,11010,501,20000,800000,16491.82,2020-09-05,2020-01-28 00:00:00,SOUTH,False,0.0,,10.0,
728,11010,501,20000,800000,16491.82,2020-09-05,2020-02-27 00:00:00,SOUTH,False,0.0,,10.0,
729,11011,501,20000,1000000,8445.38,2015-08-13,2014-09-21 00:00:00,SOUTH,False,0.0,,11.0,
730,11012,502,5000,300000,3052.2,2019-08-03,2019-03-26 00:00:00,SOUTH,False,0.0,,12.0,
731,11012,502,5000,300000,3052.2,2019-08-03,2019-04-25 00:00:00,SOUTH,False,0.0,,12.0,
732,11013,502,10000,500000,5391.55,2020-06-24,2020-02-08 00:00:00,SOUTH,False,0.0,,13.0,
733,11013,502,10000,500000,5391.55,2020-06-24,2020-03-09 00:00:00,SOUTH,False,0.0,,13.0,
734,11014,502,7500,300000,6098.29,2017-03-13,2016-02-22 00:00:00,SOUTH,False,0.0,,14.0,
735,11014,502,7500,300000,6098.29,2017-03-13,2016-03-23 00:00:00,SOUTH,False,0.0,,14.0,
736,11014,502,7500,300000,6098.29,2017-03-13,2016-04-22 00:00:00,SOUTH,False,0.0,,14.0,
737,11015,503,5000,500000,3139.26,2006-01-07,2005-01-27 00:00:00,EAST,False,0.0,,15.0,
738,11015,503,5000,500000,3139.26,2006-01-07,2005-02-26 00:00:00,EAST,False,0.0,,15.0,
739,11015,503,5000,500000,3139.26,2006-01-07,2005-03-28 00:00:00,EAST,False,0.0,,15.0,
740,11016,503,20000,400000,9324.06,2006-11-23,2005-11-14 00:00:00,EAST,False,0.0,,16.0,
741,11016,503,20000,400000,9324.06,2006-11-23,2005-12-14 00:00:00,EAST,False,0.0,,16.0,
742,11016,503,20000,400000,9324.06,2006-11-23,2006-01-13 00:00:00,EAST,False,0.0,,16.0,
743,11017,503,10000,500000,6598.59,2011-03-04,2010-04-07 00:00:00,EAST,False,0.0,,17.0,
744,11018,504,20000,500000,15154.45,2011-01-19,2010-03-15 00:00:00,SOUTH,False,0.0,,18.0,
745,11018,504,20000,500000,15154.45,2011-01-19,2010-04-14 00:00:00,SOUTH,False,0.0,,18.0,
746,11018,504,20000,500000,15154.45,2011-01-19,2010-05-14 00:00:00,SOUTH,False,0.0,,18.0,
747,11018,504,20000,500000,15154.45,2011-01-19,2010-06-13 00:00:00,SOUTH,False,0.0,,18.0,
748,11019,505,12500,400000,4415.64,2013-04-23,2013-01-04 00:00:00,EAST,False,0.0,,19.0,
749,11019,505,12500,400000,4415.64,2013-04-23,2013-02-03 00:00:00,EAST,False,0.0,,19.0,
750,11019,505,12500,400000,4415.64,2013-04-23,2013-03-05 00:00:00,EAST,False,0.0,,19.0,
751,11019,505,12500,400000,4415.64,2013-04-23,2013-04-04 00:00:00,EAST,False,0.0,,19.0,
752,11019,505,12500,400000,4415.64,2013-04-23,2013-05-04 00:00:00,EAST,True,250.0,,19.0,
753,11020,505,10000,300000,4974.06,2015-07-04,2014-05-31 00:00:00,EAST,False,0.0,,20.0,
754,11020,505,10000,300000,4974.06,2015-07-04,2014-06-30 00:00:00,EAST,False,0.0,,20.0,
755,11020,505,10000,300000,4974.06,2015-07-04,2014-07-30 00:00:00,EAST,False,0.0,,20.0,
756,11020,505,10000,300000,4974.06,2015-07-04,2014-08-29 00:00:00,EAST,False,0.0,,20.0,
757,11020,505,10000,300000,4974.06,2015-07-04,2014-09-28 00:00:00,EAST,False,0.0,,20.0,
758,11021,506,5000,400000,2393.31,2013-04-17,2012-02-26 00:00:00,SOUTH,False,0.0,,21.0,
759,11021,506,5000,400000,2393.31,2013-04-17,2012-03-27 00:00:00,SOUTH,False,0.0,,21.0,
760,11022,507,12500,800000,2753.42,2016-06-19,2015-12-22 00:00:00,EAST,False,0.0,,22.0,
761,11022,507,12500,800000,2753.42,2016-06-19,2016-01-21 00:00:00,EAST,False,0.0,,22.0,
762,11022,507,12500,800000,2753.42,2016-06-19,2016-02-20 00:00:00,EAST,False,0.0,,22.0,
763,11022,507,12500,800000,2753.42,2016-06-19,2016-03-21 00:00:00,EAST,False,0.0,,22.0,
764,11023,508,5000,600000,2131.17,2011-01-27,2009-10-29 00:00:00,NORTH,False,0.0,,23.0,
765,11023,508,5000,600000,2131.17,2011-01-27,2009-11-28 00:00:00,NORTH,False,0.0,,23.0,
766,11023,508,5000,600000,2131.17,2011-01-27,2009-12-28 00:00:00,NORTH,False,0.0,,23.0,
767,11023,508,5000,600000,2131.17,2011-01-27,2010-01-27 00:00:00,NORTH,False,0.0,,23.0,
768,11023,508,5000,600000,2131.17,2011-01-27,2010-02-26 00:00:00,NORTH,False,0.0,,23.0,
769,11024,508,25000,500000,11976.89,2014-12-25,2014-03-23 00:00:00,NORTH,False,0.0,,24.0,
770,11025,509,7500,400000,5797.25,2016-12-11,2015-11-22 00:00:00,EAST,False,0.0,,25.0,
771,11025,509,7500,400000,5797.25,2016-12-11,2015-12-22 00:00:00,EAST,False,0.0,,25.0,
772,11025,509,7500,400000,5797.25,2016-12-11,2016-01-21 00:00:00,EAST,False,0.0,,25.0,
773,11025,509,7500,400000,5797.25,2016-12-11,2016-02-20 00:00:00,EAST,False,0.0,,25.0,
774,11026,510,15000,300000,5165.11,2015-02-09,2014-03-12 00:00:00,WEST,False,0.0,,26.0,
775,11026,510,15000,300000,5165.11,2015-02-09,2014-04-11 00:00:00,WEST,False,0.0,,26.0,
776,11026,510,15000,300000,5165.11,2015-02-09,2014-05-11 00:00:00,WEST,False,0.0,,26.0,
777,11026,510,15000,300000,5165.11,2015-02-09,2014-06-10 00:00:00,WEST,False,0.0,,26.0,
778,11027,510,10000,300000,5778.37,2019-10-08,2018-10-04 00:00:00,WEST,False,0.0,,27.0,
779,11027,510,10000,300000,5778.37,2019-10-08,2018-11-03 00:00:00,WEST,False,0.0,,27.0,
780,11027,510,10000,300000,5778.37,2019-10-08,2018-12-03 00:00:00,WEST,False,0.0,,27.0,
781,11027,510,10000,300000,5778.37,2019-10-08,2019-01-02 00:00:00,WEST,False,0.0,,27.0,
782,11028,511,25000,800000,20964.0,2014-02-19,2013-07-04 00:00:00,EAST,False,0.0,,28.0,
783,11028,511,25000,800000,20964.0,2014-02-19,2013-08-03 00:00:00,EAST,False,0.0,,28.0,
784,11028,511,25000,800000,20964.0,2014-02-19,2013-09-02 00:00:00,EAST,False,0.0,,28.0,
785,11028,511,25000,800000,20964.0,2014-02-19,2013-10-02 00:00:00,EAST,False,0.0,,28.0,
786,11028,511,25000,800000,20964.0,2014-02-19,2013-11-01 00:00:00,EAST,False,0.0,,28.0,
787,11029,511,5000,600000,2267.34,2006-11-18,2006-06-04 00:00:00,EAST,False,0.0,,29.0,
788,11029,511,5000,600000,2267.34,2006-11-18,2006-07-04 00:00:00,EAST,False,0.0,,29.0,
789,11030,511,12500,1000000,4506.68,2009-09-10,2008-07-10 00:00:00,EAST,False,0.0,,30.0,
790,11030,511,12500,1000000,4506.68,2009-09-10,2008-08-09 00:00:00,EAST,False,0.0,,30.0,
791,11030,511,12500,1000000,4506.68,2009-09-10,2008-09-08 00:00:00,EAST,False,0.0,,30.0,
792,11030,511,12500,1000000,4506.68,2009-09-10,2008-10-08 00:00:00,EAST,False,0.0,,30.0,
793,11030,511,12500,1000000,4506.68,2009-09-10,2008-11-07 00:00:00,EAST,False,0.0,,30.0,
794,11031,512,7500,600000,2805.69,2013-08-17,2012-06-08 00:00:00,NORTH,False,0.0,,31.0,
795,11031,512,7500,600000,2805.69,2013-08-17,2012-07-08 00:00:00,NORTH,False,0.0,,31.0,
796,11032,513,5000,600000,3769.7,2006-03-04,2005-06-14 00:00:00,WEST,False,0.0,,32.0,
797,11032,513,5000,600000,3769.7,2006-03-04,2005-07-14 00:00:00,WEST,False,0.0,,32.0,
798,11032,513,5000,600000,3769.7,2006-03-04,2005-08-13 00:00:00,WEST,False,0.0,,32.0,
799,11032,513,5000,600000,3769.7,2006-03-04,2005-09-12 00:00:00,WEST,False,0.0,,32.0,
800,11032,513,5000,600000,3769.7,2006-03-04,2005-10-12 00:00:00,WEST,False,0.0,,32.0,
801,11033,514,5000,300000,3703.44,2012-05-26,2011-05-09 00:00:00,NORTH,False,0.0,,33.0,
802,11033,514,5000,300000,3703.44,2012-05-26,2011-06-08 00:00:00,NORTH,False,0.0,,33.0,
803,11033,514,5000,300000,3703.44,2012-05-26,2011-07-08 00:00:00,NORTH,False,0.0,,33.0,
804,11034,515,5000,1000000,2322.5,2012-05-16,2011-02-10 00:00:00,WEST,False,0.0,,34.0,
805,11034,515,5000,1000000,2322.5,2012-05-16,2011-03-12 00:00:00,WEST,False,0.0,,34.0,
806,11034,515,5000,1000000,2322.5,2012-05-16,2011-04-11 00:00:00,WEST,False,0.0,,34.0,
807,11035,516,5000,200000,3527.4,2011-12-05,2011-01-21 00:00:00,SOUTH,False,0.0,,35.0,
808,11036,516,20000,1000000,12468.21,2006-05-18,2005-06-15 00:00:00,SOUTH,False,0.0,,36.0,
809,11037,517,7500,1000000,6011.34,2019-03-17,2018-03-12 00:00:00,NORTH,False,0.0,,37.0,
810,11037,517,7500,1000000,6011.34,2019-03-17,2018-04-11 00:00:00,NORTH,False,0.0,,37.0,
811,11038,518,5000,400000,2606.17,2017-01-15,2016-06-29 00:00:00,NORTH,False,0.0,,38.0,
812,11038,518,5000,400000,2606.17,2017-01-15,2016-07-29 00:00:00,NORTH,False,0.0,,38.0,
813,11038,518,5000,400000,2606.17,2017-01-15,2016-08-28 00:00:00,NORTH,False,0.0,,38.0,
814,11039,518,15000,500000,6058.01,2011-08-14,2010-12-05 00:00:00,NORTH,False,0.0,,39.0,
815,11039,518,15000,500000,6058.01,2011-08-14,2011-01-04 00:00:00,NORTH,False,0.0,,39.0,
816,11039,518,15000,500000,6058.01,2011-08-14,2011-02-03 00:00:00,NORTH,False,0.0,,39.0,
817,11039,518,15000,500000,6058.01,2011-08-14,2011-03-05 00:00:00,NORTH,False,0.0,,39.0,
818,11039,518,15000,500000,6058.01,2011-08-14,2011-04-04 00:00:00,NORTH,False,0.0,,39.0,
819,11040,519,10000,500000,8353.66,2014-09-04,2014-02-11 00:00:00,NORTH,False,0.0,,40.0,
820,11041,520,5000,500000,2377.76,2011-09-02,2010-06-27 00:00:00,WEST,False,0.0,,41.0,
821,11041,520,5000,500000,2377.76,2011-09-02,2010-07-27 00:00:00,WEST,False,0.0,,41.0,
822,11041,520,5000,500000,2377.76,2011-09-02,2010-08-26 00:00:00,WEST,False,0.0,,41.0,
823,11041,520,5000,500000,2377.76,2011-09-02,2010-09-25 00:00:00,WEST,False,0.0,,41.0,
824,11041,520,5000,500000,2377.76,2011-09-02,2010-10-25 00:00:00,WEST,False,0.0,,41.0,
825,11042,520,5000,500000,3022.58,2017-09-26,2017-04-05 00:00:00,WEST,False,0.0,,42.0,
826,11042,520,5000,500000,3022.58,2017-09-26,2017-05-05 00:00:00,WEST,False,0.0,,42.0,
827,11042,520,5000,500000,3022.58,2017-09-26,2017-06-04 00:00:00,WEST,False,0.0,,42.0,
828,11042,520,5000,500000,3022.58,2017-09-26,2017-07-04 00:00:00,WEST,False,0.0,,42.0,
829,11043,520,12500,400000,7427.59,2014-09-30,2013-11-30 00:00:00,WEST,False,0.0,,43.0,
830,11043,520,12500,400000,7427.59,2014-09-30,2013-12-30 00:00:00,WEST,False,0.0,,43.0,
831,11044,521,25000,800000,6669.31,2012-09-26,2012-06-16 00:00:00,WEST,False,0.0,,44.0,
832,11044,521,25000,800000,6669.31,2012-09-26,2012-07-16 00:00:00,WEST,False,0.0,,44.0,
833,11044,521,25000,800000,6669.31,2012-09-26,2012-08-15 00:00:00,WEST,False,0.0,,44.0,
834,11045,521,15000,300000,4483.97,2009-12-09,2009-08-29 00:00:00,WEST,False,0.0,,45.0,
835,11045,521,15000,300000,4483.97,2009-12-09,2009-09-28 00:00:00,WEST,False,0.0,,45.0,
836,11045,521,15000,300000,4483.97,2009-12-09,2009-10-28 00:00:00,WEST,False,0.0,,45.0,
837,11046,521,20000,1000000,14648.14,2016-07-31,2015-08-16 00:00:00,WEST,False,0.0,,46.0,
838,11046,521,20000,1000000,14648.14,2016-07-31,2015-09-15 00:00:00,WEST,False,0.0,,46.0,
839,11047,522,10000,800000,7840.26,2011-04-16,2010-08-27 00:00:00,NORTH,False,0.0,,47.0,
840,11047,522,10000,800000,7840.26,2011-04-16,2010-09-26 00:00:00,NORTH,False,0.0,,47.0,
841,11047,522,10000,800000,7840.26,2011-04-16,2010-10-26 00:00:00,NORTH,False,0.0,,47.0,
842,11047,522,10000,800000,7840.26,2011-04-16,2010-11-25 00:00:00,NORTH,False,0.0,,47.0,
843,11048,523,15000,500000,3058.5,2021-11-03,2020-06-15 00:00:00,SOUTH,False,0.0,,48.0,
844,11048,523,15000,500000,3058.5,2021-11-03,2020-07-15 00:00:00,SOUTH,False,0.0,,48.0,
845,11048,523,15000,500000,3058.5,2021-11-03,2020-08-14 00:00:00,SOUTH,False,0.0,,48.0,
846,11048,523,15000,500000,3058.5,2021-11-03,2020-09-13 00:00:00,SOUTH,False,0.0,,48.0,
847,11048,523,15000,500000,3058.5,2021-11-03,2020-10-13 00:00:00,SOUTH,False,0.0,,48.0,
848,11049,524,15000,500000,13074.49,2018-03-21,2017-08-13 00:00:00,SOUTH,False,0.0,,49.0,
